,context,by,when,post
69,bug,July Community Update,Aug 4,"Hi all. As with previous posts, I\\xe2\\x80\\x99ll start by recapping a few things going on with the continued support for the first Kenshi. For this blog\\xe2\\x80\\x99s special section, we\\xe2\\x80\\x99re catching up with some of the team at Lo-fi to find out what\\xe2\\x80\\x99s keeping them sane in isolation before finally getting to development news on Kenshi 2.Experiment recursion.In the past month we\\xe2\\x80\\x99ve once again been making use of the experimental branch, most notably around an issue users reported with saved games following the latest windows update. Many players had stated they were unable to save, load, or experienced crashing when they tried. In Kenshi\\xe2\\x80\\x99s latest v1.0.50 update saves default to the Windows user directory, fixing any potential issues linked to system permissions. Please keep in mind that if you wish to edit a saved game the new location to check is C:\\\\Users\\\\<YourUsername>\\\\AppData\\\\Local\\\\kenshi\\\\save. Defined interpretation.Hinted above, after consulting with the forum mods we\\xe2\\x80\\x99ve made some overdue changes to bug reporting flow \\xe2\\x80\\x93 namely better collating more widely popular bugs, cleaning up a number of older topics, and providing a more visible response to new ones. This will likely mean pushing for a stricter adherence to the bug reporting format as I work to ensure they can be reproduced and turn them into meaningful notes to the programming team to progress. The end goal here is to keep fixing issues for in Kenshi 1 in a more transparent way, giving users more feedback on if it\\xe2\\x80\\x99s feasibly possible to fix and where we\\xe2\\x80\\x99re at with their reports. For a more worded explanation of the changes check out the pinned topic here.Hey, Fans!In past blog posts we\\xe2\\x80\\x99ve mentioned hiring a number of new team members to expand the studio for Kenshi 2. Over the next few updates, since we\\xe2\\x80\\x99re focussed on an important Kenshi 2 subproject (details further down) I\\xe2\\x80\\x99m taking the opportunity to catch up with different team members and share a little bit of who they are, what they\\xe2\\x80\\x99re up to outside of the studio, and how they\\xe2\\x80\\x99re doing working from home.Guy \\xe2\\x80\\x98Warls\\xe2\\x80\\x99 Warley \\xe2\\x80\\x93 Concept ArtistI\\xe2\\x80\\x99m Guy, a concept designer with a background in graphic design, illustration and advertising. I joined the team in November 2019 and have been working on concepts for the architecture, furniture, and characters that inhabit the world of Kenshi 2.Home setup:For my home setup I recently purchased a Wacom Cintiq Pro 24[www.wacom.com], replacing my Wacom Intous 3. After spending 12 years with the Intuos 3 (which is still going strong) it\\xe2\\x80\\x99s a big upgrade. I initially thought it was going to take a lot of time to get used to the switch but I\\xe2\\x80\\x99m already really enjoying it and using it every day. The Cintiq is connected to my MacBook Pro (Retina, 15-inch, Mid 2015) which works pretty well running things like Photoshop.Thoughts on working on Kenshi from home:I am quite used to working at home and have got into a good routine over the years. I do miss working in the office though, it\\xe2\\x80\\x99s much easier to talk through different areas of the project with everyone in the same room, much less typing!Life balance:I have been spending the lockdown back in my hometown near East Yorkshire by the coast. Running and walking are the main things keeping me going. I\\xe2\\x80\\x99m also doing some yoga in the mornings, I\\xe2\\x80\\x99m rubbish at it but enjoying it anyway.In my free time I\\xe2\\x80\\x99ve been working on several of my own illustrations, such as the album covers for three different electronic artists that I finished recently.Other freelance projects I\\xe2\\x80\\x99ve worked on that people might recognise include art for mud-and-lasers RPG \\xe2\\x80\\x98Lancer\\xe2\\x80\\x99[www.guywarley.com] and a cover for the gritty future comic \\xe2\\x80\\x98The Hand Unseen\\xe2\\x80\\x99[www.guywarley.com]. Right now, I\\xe2\\x80\\x99m working on some posters based on my favourite Studio Ghibli films which follow on from other personal projects like last year\\xe2\\x80\\x99s Akira poster[www.guywarley.com]. Victor \\xe2\\x80\\x98Mr4Goosey\\xe2\\x80\\x99 Goossens \\xe2\\x80\\x93 Technical ArtistI\\xe2\\x80\\x99m Victor, or Mr4Goosey. I\\xe2\\x80\\x99ve been doing indie-dev on my own projects for over half a decade, and I\\xe2\\x80\\x99ve spent part of that doing it for a living. I got fed up of running my own business and decided to look for a full-time job in the industry, leading me to Lo-Fi. I wanted to combine my love for making pretty things with interests in logic and programming, which is why I\\xe2\\x80\\x99m now a technical artist.Home setup:I\\xe2\\x80\\x99m running a custom PC with a Ryzen 7 2700X and a GTX1080. For peripherals, I\\xe2\\x80\\x99ve got a Decus mouse and a Razer Blackwidow (Green switches) both with lovely wrist-rests. Finally, for screens I\\xe2\\x80\\x99m running a 34\\xe2\\x80\\x9d LG Ultra-wide which I\\xe2\\x80\\x99m looking to replace with something less bulky and a 27\\xe2\\x80\\x9d AOC monitor on the side.Thoughts on working on Kenshi from home:Thanks to past projects I\\xe2\\x80\\x99m used to working from home, so it\\xe2\\x80\\x99s really not that special to me, ironically being in an office will take more getting used to. It\\xe2\\x80\\x99s nice to be in my own place and have access to my stuff, but when everything happens in the same room it\\xe2\\x80\\x99s easy to lose sight of the boundaries between work and life. It can also be hard to get to know the team properly when we\\xe2\\x80\\x99ve not properly met. All in all, I\\xe2\\x80\\x99m looking forward to being in-office; working from home feels less efficient and enjoyable than being together with people, plus it gets lonely and boring.Life balance:I\\xe2\\x80\\x99ve started another gamedev project in my spare time, though I\\xe2\\x80\\x99ve been trying to get away from my computer too. Out of my new interests the main one that helps is blacksmithing. Unfortunately, I don\\xe2\\x80\\x99t have a forge yet \\xe2\\x80\\x93 that\\xe2\\x80\\x99ll probably have to wait until I\\xe2\\x80\\x99ve moved to the UK, but as I\\xe2\\x80\\x99m mostly focussed on armouring, I can do quite a lot anyway. It\\xe2\\x80\\x99s a steep learning curve, but it\\xe2\\x80\\x99s really cool to produce something like a piece of armour out of nothing.I\\xe2\\x80\\x99m also just getting into electronics and robotics. It\\xe2\\x80\\x99s something I\\xe2\\x80\\x99ve been putting off for as long as I\\xe2\\x80\\x99ve been doing gamedev, but I\\xe2\\x80\\x99m hoping to get started on it properly now. First steps are reading up on basic electronics (I wouldn\\xe2\\x80\\x99t be able to give you a definition of a \\xe2\\x80\\x9cservo\\xe2\\x80\\x9d), because that\\xe2\\x80\\x99s the main part I\\xe2\\x80\\x99m lacking. I\\xe2\\x80\\x99m hoping I can get the hang of that then get properly stuck in!Lastly, I\\xe2\\x80\\x99ve been doing more gamedev. I\\xe2\\x80\\x99ve recently started playing around with Phyronnaz\\xe2\\x80\\x99s Voxel Plugin for UE4[github.com], and I\\xe2\\x80\\x99m currently trying to make a small, relaxing game in which you build a low-poly eco dome with cute animals in it. Not sure exactly where it\\xe2\\x80\\x99ll be going, but I\\xe2\\x80\\x99m hoping to release it on Steam for a few bucks at some point in a similar vein to Islanders.Harrison \\xe2\\x80\\x98Boodals\\xe2\\x80\\x99 \\xe2\\x80\\x93 ProgrammerI\\xe2\\x80\\x99m Harrison, or Boodals, the programmer who was hired back in November. Up until now I\\\'ve been working on remaking the GUIs from Kenshi 1 in Unreal Engine, but now that we\\\'ve hired Craig, I can shift my efforts onto less urgent tasks, such as code cleanliness and stability. I won\\xe2\\x80\\x99t go into too much detail, but I\\\'d call it more of a support role, making the other programming jobs easier and faster, and discouraging code which could be unstable.Home setup:Since we started working from home, I\\\'ve been using my own PC for most tasks. We do all have laptops to work on, but I don\\xe2\\x80\\x99t have the desk space to fit mine. Using my PC also allows me to test the GUIs I previously spoke about on a 4k screen to make sure everything functions correctly at higher resolutions.Thoughts on working on Kenshi from home:Working from home is pretty great, mainly due to lie-ins and easy access to snacks (ha-ha), but it does come with its downsides. Not being able to quickly speak to other developers or show each other what we\\\'re working on makes it harder to get stuff done. We\\\'re exploring several apps and programs to minimize this, but you can\\\'t beat being in the same room.Life balance:Outside of work, the lockdown really hasn\\\'t affected me too much, as I\\\'m one of the lucky ones who isn\\\'t bothered by being locked in. I moved house just before the lockdown started, so I\\\'ve been hanging out with my new housemates and their cat, whom I pay tribute to in the form of pets every time I pass through Her domain (stairs, hallway, kitchen\\xe2\\x80\\xa6)Declarative prologue. The team have been hugely busy this month working on a \\xe2\\x80\\x98vertical slice\\xe2\\x80\\x99 of Kenshi 2, which I have the pleasure of sharing snippets of today. For those unaware of the terminology, a vertical slice is a portion of near-finished quality game which then allows a studio to visualise some of what they\\xe2\\x80\\x99re up to. It\\xe2\\x80\\x99s traditionally distinct from a prototype in that the quality is much higher leaving less room for flexibility but for us we\\xe2\\x80\\x99re blurring that line a bit and using it primarily as a tangible design tool. Internally nicknamed \\xe2\\x80\\x98Concrete Neon\\xe2\\x80\\x99, it\\xe2\\x80\\x99s about having a space to test and iterate on some of Kenshi 2\\xe2\\x80\\x99s ideas by taking them away from a design document and experiencing how they might actually be played. Sharing some thoughts on our first major milestone, Chris compares Concrete Neon to founding Kenshi\\xe2\\x80\\x99s Holy Nation and his hands on approach to game design: \\xe2\\x80\\x9cAnyone who played the [Kenshi 1 early access] map in it\\\'s earliest incarnation will remember that only a small area around the holy nation was active, the rest was greyed-out and you couldn\\\'t go there, because it wasn\\\'t finished.  This gives us a test bed to get everything working early on so we can play the game and experiment.  I\\\'m not a very formal designer, my technique is iterative because my \\xe2\\x80\\x98special skill\\xe2\\x80\\x99 is playing a game for a while and then going ""hunger needs to be 0.8x slower and strength needs to raise 1.12x faster instead of 1.08x"".  It\\\'s also better that way because I can approach the design as a player rather than as a game designer.  I don\\\'t like game designers.\\xe2\\x80\\x9d---This month\\xe2\\x80\\x99s blog post was intended for last so ran a little late, but we\\xe2\\x80\\x99d love to hear your thoughts in the comments \\xe2\\x80\\x93 with so many players following different game development projects it\\xe2\\x80\\x99s a great place to reflect. As ever you can join us on Twitter and Facebook[www.facebook.com] where we still have an upcoming creator competition to announce once we\\xe2\\x80\\x99ve worked out the prizes... If you\\xe2\\x80\\x99d like a none-Steam way to keep up with the studio, blogs are available on our website[lofigames.com] and via our mailing list[eepurl.com].Cheers,"
70,bug,xe2\\x9a\\x9c JOST AMMAN \\xe2\\x9a\\x9c,"Oct 20, 2014 @ 2:43pm ",Originally posted by cyberjudas:Nug700 Gave up on Starforge. See his forum at the above link. Another side effect of the haters propaganda... -_-They don\\\'t even wait for the release to be made stable and bug free.
71,bug,starforge - a creative guide,by scottbyard,create a base kill some bugs a 101 guide...
72,bug,More discussions, 3,bug discovered
73,bug,Shmojo,"Sep 19, 2014 @ 10:14am ","The resetting thing is a pretty bad bug, and is the primary reason I stopped playing and waited for the full release. Hopefully this will get fixed soon"
74,bug,#14,"Sep 19, 2014 @ 10:08pm ","I had been working on another new awesome base today. Put about 4 hours into it. It was above ground this time, and after I built a space copter, I went up checked stuff out, came back down to land. None of the trees were loaded. I exited my chopper on the roof of my base, and went out looking for food because I was starving. No trees visible still. I go a ways off, find some, then head back. On the way back towards my base, the blue spire thing vanishes from my HUD, and when I get to where my base was, it is completely gone again.Above ground too this time. It\\\'s not only an underground bug. It\\\'s an anywhere bug.very frustrating.."
75,bug, 0,"Oct 9, 2016 @ 4:48pm","Massive, game breaking bug."
76,bug,Bauchan,"Aug 6, 2016 @ 10:14pm",super important game breaking bug discovered!!! truly shocking #clickbait
77,bug, 1,"Apr 20, 2016 @ 8:05pm",I know why the game is buggy...
78,bug,"Oct 6, 2018 @ 5:37pm",bug discovered,"these devs are a bug in society, please remove them from life, thanks"
79,bug,View Posts,"Dec 16, 2013 @ 11:02am",How to report a bug
80,bug,"Dec 16, 2013 @ 11:02am",How to report a bug,"Thanks for all of the feedback guys, there is a lot of it... a loooooot. So help us help you, if you\\\'re reporting a bug follow this format.Summary: No more than 10 words describing the bug.Reproduction Steps: Bullet points, detail each specific step to trigger/create the bug. Absolutely required.Description & Screenshots (Optional): Any extra information, videos, screenshots, etc.System Specs (Optional): OS, CPU, RAM, Video Card. If you are below the minimum system specs, please say so, this can have a HUGE impact on how the game executes."
81,bug,Customer Service,"Aug 22, 2019 @ 9:22pm ","Hi Lord TywinMy name is Jake (Wills brother) and I am one of the original developers of StarForge, unfortunately we are unable to offer you a refund since the title you purchased was labeled as early access in store. What this means is we have given you early access to our product so you can enjoy it before the rest of the world does, as with any early access product there may be bugs. I hope you enjoy this product as much as I doStay Awesome!Jake"
82,bug,Can we make a move and get our money bak??? Will Trump ever eat this egg? Find out next time on Dragon Balls Z.,"Hi Lord TywinMy name is Jake (Wills brother) and I am one of the original developers of StarForge, unfortunately we are unable to offer you a refund since the title you purchased was labeled as early access in store. What this means is we have given you early access to our product so you can enjoy it before the rest of the world does, as with any early access product there may be bugs. I hope you enjoy this product as much as I doStay Awesome!Jake","Originally posted by ChristianHipHopDanceTutor:Hi Lord TywinMy name is Jake (Wills brother) and I am one of the original developers of StarForge, unfortunately we are unable to offer you a refund since the title you purchased was labeled as early access in store. What this means is we have given you early access to our product so you can enjoy it before the rest of the world does, as with any early access product there may be bugs. I hope you enjoy this product as much as I doStay Awesome!Jake How can anyone enjoy this? like really, its been abandoned at a point where the game is litteraly unplayable."
83,bug,polydynamix,"Jul 9, 2014 @ 3:00pm ",If I get a chance I\\\'ll make an official bug report but I experienced a new (to me) bug where a save must get corrupted somehow and after loading food injections don\\\'t work... and you just starve to death.
84,bug,"Mar 21, 2016 @ 3:42pm",Answer to ANY Bugs you encounter Guide,"so heres a simple thing you do to fix ANY bug you find with this game, i feel quite smart having thought of it myself.refund it. immediately."
85,bug, 3,"Jul 11, 2015 @ 8:38pm",Game breaking bug
86,bug,Enkar,"Jun 26, 2015 @ 3:15am",Block placing bug
87,bug,dllindsey12,"Jun 13, 2015 @ 10:56pm",block removal bug
88,bug,SgtDe4thKill3r,"Nov 9, 2016 @ 12:38pm ","just came back to this today to see whats new and i am getting the same bug as you are main menu will not show up all it says is welcome, [player name] checking database for steam ID music is playing and background art is there but nothing else even ran it as an admin still to no avail so if the devs are watching this forem get it fixed as i want to get back into the stratosphere and fix my bloody space base please hurry up"
89,bug,"May 10, 2015 @ 6:39am",I CANT SEE THE GROUND WHY,its bugging me i have a lot of ram left so i think there should be no prob
90,bug,aFatman2theFace,"Feb 21, 2017 @ 8:03am",i found a really scary bug.
91,bug,TOMO,"Jun 26, 2014 @ 8:43am ",can anyone clear something for me? does the game auto start in 64bit or do i have to doit myself and is there anyway to get rid of a block i have placed myself not sure if it is a bug or im doing somert wrong but it is anoying lol
92,bug,Bluefiremax,"Jun 27, 2014 @ 7:48pm ","To the Developers: Hello! I have been following the progression of your game since very close to the beginning, and I must say it has come an impressively long way. There are still bugs to be worked out, and features you guys are }{atching (Pun Intended) but whilst moving into Beta, the game has received a well deserved amount of attention.Following the development, particularly the artwork sketches, the 3D design is quite aesthetically pleasing. Unfortunately, It must be said that the textures and colors applied could use a revamp. If feeling so inclined, perhaps a re-working of the textures would be admired, but falling short of that, many of your admiring players would enjoy a function to allow coloring of weapons. This functionality (if I understand your technology posts correctly) should not be all that far-fetched or far off to implement. It would allow for personality in our weapons, and for a more individually aesthetically pleasing experience.Yours sincerely,Bluefiremax"
93,bug,"Aug 15, 2014 @ 5:12am",My latest gameplay session :),"I just had a great SP session where I raided a crash landed spaceship and had to fight against monsters inside its dark and oppressive corridors! 8-]I built a reinforced wooden blocks ramp to get to one of the open hatches up high in the back of the ship, then jumped in...I used my Combat Rifle to kill some of the monsters at the other end of the corridor.Then I neared the entry room with my trusty Shotgun and cleared it: I found other rooms and several storage crates with high-end Blueprints and materials inside.I was disappointed when I found out I could only loot part of the ship since one of the inner corridors was collapsed and full with debries. I\\\'ll have to try entering from the other side of the ship too in the future.One of the blueprints I found was the Graphene Drill (which is presently the best one in the game) and I checked if I had all the necessary materials to craft it. Obsidian was missing.I found an Obsidian mound before, problem is I forgot where it was, so I had to go around exploring and fighting again... Finally I found it and started mining with my current Drill (Titanium Drill) then I got back to my startup base and crafted several Graphene Ingots. After that I was ready and I could craft my new shiny Graphene Drill! :-]All this without any bugs or CTDs and such (just e few glitches with terrain as always).Did you play the latest 0.9 version?? If not, try it! :)"
94,bug,Eleazaros,"Aug 17, 2014 @ 4:57pm ","Had a lot of fun in a session.  Getting started is a pita but once you get rolling...Seed:  Dilligaf1The desert biome is a mountain.  So is the new forest biome.  Lots of new critters running around and such and the starting area is pretty much a crater with the surounding biome being all hilly mountains.  Wicked tough layout.It seems they reworked some of the ...  ""resource placement"" logic.  I found dark matter slate out in a stone type biome vs the desert.  Things like that and all those powders and such...Crafting\\\'s gotten a lot more serious and the caverns aren\\\'t anywhere near as bad as they used to be with sudden cliffs dropping vast distances.  That, IMO, is a very nice change.LIke you, no CTD\\\'s, performance was stable and I didn\\\'t hit any major glitches but I did spot a few bugs.The slopes are steep in this map and some things run through the air vs along the ground - especially noticable near the space wreck.  They can\\\'t hit you from in the air and if you kill them they kind of float off.Some others come running at you from lower down and run right into the hills - going underground, never to be seen again.Little stuff."
95,bug,#2,"Jun 29, 2014 @ 4:35pm ","That\\\'s cool. Just because it\\\'s a sandbox game doesn\\\'t mean that you shouldn\\\'t expect more than painting dirt/wood walls to make your house. Ther\\\'es a creative mode and a survival mode, and I\\\'m describing survival mode, where surviving doesn\\\'t really require much in the way of a base. Until smelting is in, your current progress is needlessly turned into a grind, whereas other content comes much easier. Why be able to use a graphene drill to suck up 300 iron ore in a minute, but still have to kill little slugs to find iron ingots in low quantities? The vehicles looked interesting, but again require absurd amounts of ingots. My desire to grind slugs for a buggy in the game\\\'s current state is pretty limited, given that my experience with exploring the map has been less than positive. It looks very repetative and empty. Additionally it is pockmarked with these massive tunnel? cave? systems that amount to the ""surface"" being a super-thin layer of magical floating terrain with hard-to-see gaps leading to your death or a very long slog trying to find your way back up if you survive. It feels more like an alpha to me, and I expect there are going to be a number of map wipes as so many needed changes and features are added.. which is not typically what I expect in a beta."
96,bug,#9,"Jul 19, 2014 @ 6:17pm ","That was part of my point. You don\\\'t have to go far at all, it seems like there\\\'s nothing as you travel out endlessly in any other direction (therefore no point), and the only things remotely rare to you are ingots that you have to farm from bugs.. though apparently the one nearby spaceship respawns boxes as well."
97,bug,Theldras,"Sep 1, 2015 @ 5:33am ","o, they abandoned it a long time ago, basicaley slaped a 1.0 on a alpha stage game, bugs like that and worse is to be expected."
98,bug,"Jul 11, 2015 @ 6:17am",Terrain generation and regular server crash and rollback.,"Hi, first off, the terrain generation has a lot of issue, it needs a rework, as when generation occurs multiple layers are loading, each of them having it\\\'s own collision mesh, and that\\\'s far from good for performances, and for the game\\\'s athmosphere.The main issue with it is that you can\\\'t even run and have the terrain loading fast enough for you to be able to run constantly.Now another BIG and even HUGE issue is the constant crashing, that has been here since a while, every 30mn server crash, possibly rollback, and sometimes, when not able to remember player position, it\\\'ll spawn you next to the center shrine. This is a big issue for players evolving in space. When you\\\'re in space with your copter there too, the last thing you want is to get TP to the shrine and have to build a new copter to get in space again.Now i must admit i am deeply disapointed, this constant crash bug has been here since MONTH and haden\\\'t been fixed, not even in the release, nor in the 2 bugfixes after the release. This is insane. Your company made a lot of monney with RoK, the least you could do is to use a bit of it to fix starforge. It\\\'s not a bad game, even though it\\\'s not what was promised. But the constant crash and terrain gen\\\' turn it into one."
99,bug,"Jul 11, 2015 @ 8:37pm",This sub forum has a point?,"last i checked no more updates were coming to this title, so there isn\\\'t a point in bug reporting anymore or am i missing something?"
100,bug,"well the problem is they\\\'ve annihilated a couple subforums full of complaints, general discussion and one other.","Sep 1, 2015 @ 5:30am","o, there is no point with this what so ever, they have completly abandoned the game and any bugs reported will be completly ignored, and even possibly deleted by the devs because it makes the ""game"" look bad. you may even be banned from their forum for it as well. i have seen it happen before. (yes, realy, people have been baned for reporting bugs that make the game look to bad)"
101,bug,Moyashi,"Jan 18, 2015 @ 9:26pm",Some bugs
102,bug,Buggy runs into ground and graphics generator makes the error disappear,"Jan 3, 2015 @ 6:35pm",Hover craft and buggy\\xe2\\x80\\x99s have problems going up ramps.
103,bug,"May 14, 2014 @ 10:02pm",Powering items,i cant seem to power anything up even with the large generator i can put a search light right next to it and no power to it so i was wandering id this is a bug or im not doing something right it does this no matter what mode i go into
104,bug,Frogging101,"Jul 24, 2013 @ 12:05pm ","Good tip, but just so you know, I wouldn\\\'t be surprised if this is a bug and not a feature (which means it may later be patched out)."
105,bug,#5,"Jul 24, 2013 @ 8:00pm ","Originally posted by Frogging101:Good tip, but just so you know, I wouldn\\\'t be surprised if this is a bug and not a feature (which means it may later be patched out). it\\\'s not a bug in the code but i wouldn\\\'t be surprised at all if it gets patched either. the way the game works by having character movement being 100% physics driven i think it\\\'s probably an unintended side effect that hasn\\\'t been dealt with yet, or maybe it is actually working as intended... not sure. i know that guns won\\\'t be having infinite ammo with an endless magazine forever so when those functions com into the game this could easily go away."
106,bug,"Dec 31, 2013 @ 4:02am",Day/Night Cycle underground?,"Please note as part of my questions below I don\\\'t even know which sub-forum to write this post in really.I keep drilling into the ground to find Iron Ore..somewhere someday I might come across it.. :)Anyway, while digging underground I can see everything perfectly well, which does not make sense as I\\\'m like 200 feet at least underground and daylight could not possibly get down there.What is even more confusing is that as it get\\\'s night, the tunnel goes black, implying the day/night cycle is the same below ground as it is above.I think it should be a little more realistic as in, dark all the time unless you place lights along the tunnel walls, or have a torch , etc..My Questions(s): Is this as intended? Should I report these type of things in the bug report sub-forum regardless if it is as intended or not? Should I report these type of things in Ideas & Suggestions sub-forum? How to I know/decide between bug report and ideas & suggestions sub-forum?"
107,bug,#4,"Sep 13, 2013 @ 2:01pm ",the APC AND the buggy are both supposed to be able to pull things
108,bug,"Jun 9, 2015 @ 6:15am",Block placing bug,"I remember posting a similar thread about this very topic. But that was a long time ago.Here\\\'s the nature of the bug:So I forge nav markers to be placed near resources so that I don\\\'t have to go look for them all the time. I put said nav markers on a pillar of stone blocks.I log out.Next day, I resume my game, only to find that the blocks I have placed cannot be removed via right-click, or any other way except to blow them away. Heck, I can\\\'t even break them with the harvesting tool.Seeing this bug still exist is quite disheartening, as I haven\\\'t played StarForge in quite a while until yesterday. And I was actually enjoying myself too.Now, I don\\\'t.PS: Seems like there have been plenty of this block placing bug reports in the internet. It\\\'s not just me.PS again: Drilling does not work. I forged the graphene drill. It can\\\'t remove stone blocks! GAH!"
109,bug,"Jul 14, 2014 @ 5:30pm",Paint Gun/Laser Dissapearing,"When I\\\'m using the Paint Gun, after about a minute of use it will just dissapear, as if I had never even crafted it! I have made two now and was just wondering if anybody else is having this bug? I really dont want to craft any more at the moment due to it costing quite a few steel ingots! I\\\'ve tried googling this and nothing comes up."
110,bug,"Jun 16, 2015 @ 3:11pm",Game breaking bug,Horrible bug here. When I go to refund this game it wont let me. Can I get some Dev support here?
111,bug,NegativeX,"Aug 9, 2014 @ 9:14am ",I\\\'ve had this happen to me a few times over the past year. Seems like a lingering bug that won\\\'t go away.
112,bug,crash report, 1,flying bug
113,bug,"Jun 13, 2015 @ 10:56pm",block removal bug,"i found a bit of a buggaboo.  i can\\\'t remove any blocks i didn\\\'t place during that specific play session.  if it\\\'s blocks i placed before saving and quitting it\\\'s fine, but anything i can\\\'t remove by holding Q is stuck there after i save and quit.  you can see how this is detrimental to progression."
114,bug,"Mar 21, 2016 @ 3:45pm",the best way to run a server for starforge,"so heres a simple thing you do to fix ANY bug you find with this game\\\'s server software, i feel quite smart having thought of it myself.refund it. immediately."
115,bug,WarzoneNinja,"Dec 24, 2016 @ 9:10am ",cause \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 game bro... developers abandoned it when they couldnt be bothered to fix the plethora of bugs in their game along with the horrible horrible balancing
116,bug,llShadyGuyll,"Aug 17, 2014 @ 6:36am ","The post under this is usually up, but its had a weird bug where mobs that spawn instantly despawn so its difficult to get meat or fiber. If its been fixed though its a generally stable and reliable server."
117,bug,#7,"May 11, 2014 @ 3:44am ","Originally posted by \\xd0\\xbaimi\\xd0\\xbaazio:Originally posted by Artyom:http://www.youtube.com/watch?feature=player_detailpage&v=Qig4xqHuE3o lol 1hour,So it was you the one who came up there and helped me with the painting stuff. I wish there could be tags to se plaayers namesalso wtf with the forging machine, from my side i wasnt able to see it, also there\\\'s a moment where i was cutting a tree, and in your video it shows like im cutting the air :D i think the multiplayer still needs work You can hold \\\'E\\\' key and the name will show up in \\\'social UI\\\' thing :)What\\\'s for forging machine and etc. weird things - multiplayer objects and terrain doesn\\\'t sync between players at moment. The game is too bugged even for alpha."
118,bug,"Jun 24, 2014 @ 9:13am",Lag free server to join if anyone wants to play! (Status: ONLINE),"IP: 98.118.183.127   Server status: Online.PORT: 7250(Updated as of Aug/7/2014): Once again hosting my server! However it will NOT be 24/7 since the dedicated servers havent released yet! (I got impatient) RULES: 1. Don\\\'t be an ill-advised laughable deficient nonsensically \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5ic person. (AKA use common sense)1a. Have fun.2. This server is PVP, however shooting on sight is bannable. Please RP your PVP.3. You may fight over loot drops from vats.4. You are in charge of YOUR land around YOUR house, you can protect it to any extent you yourself sees fit. And you should respect that everyone else applies to this rule too.5. Breaking and entering into others bases are indeed allowed however please dont overdo it. There are other ways to get loot than breaking and entering, use it.6. Report hackers/exploiters/bugs/etc. to admins at once.7. Do not alter ther server in anyway, this will result in an IP and a SteamID ban.8. No killing at the trade outpost please. (If you got scammed then just go ahead and blow his head off.)"
119,bug,Xilo The Odd,"May 13, 2019 @ 12:36pm ","Originally posted by Fiammante:Originally posted by PuppetPal Mitch:Oh wow. Yeah I remember buying this PoS when Early Access was still a pretty new thing. This and Spacebase DF-9 taught me to never ever do Early Access again until a project is far along. well it looked promising indeed at that time  yeah before the 64-bit update game had a lot of good feels.after that day they changed it, it ran better but with far more bugs. and no fixes were ever implemented."
120,bug,Shibarinu,"Aug 13, 2014 @ 11:25am ",It\\\'s a horrible bug going on with the Official Servers. This is why I like to host my own private server. :D The post for that is right under yours. :)
121,bug,"Aug 12, 2014 @ 9:20pm",24/7 No Lag | Fun Dedicated Server *OFFLINE* *BEING FIXED*,"  Hey everyone! I\\\'ve been very upset on how the official servers keep crashing and having inventory bugs, so I decided to create my own dedicated server. Keep in mind that this restarts once every night at 2 AM. (EST)  Have fun!            Here\\\'s the server IP and Port:   IP: 173.66.33.168                                                           Port: 7250"
122,bug,Onex,"Nov 1, 2019 @ 9:22pm ","Originally posted by admin:Hi ShepherdMy name is Jake (Wills brother) and I am one of the original developers of StarForge, unfortunately we are unable to offer you a refund since the title you purchased was labeled as early access in store. What this means is we have given you early access to our product so you can enjoy it before the rest of the world does, as with any early access product there may be bugs. I hope you enjoy this product as much as I doStay Awesome!Jake lol has it ever left early access?"
123,bug,            ,                Showing 1-6 of 6 comments            ,"Hi ShepherdMy name is Jake (Wills brother) and I am one of the original developers of StarForge, unfortunately we are unable to offer you a refund since the title you purchased was labeled as early access in store. What this means is we have given you early access to our product so you can enjoy it before the rest of the world does, as with any early access product there may be bugs. I hope you enjoy this product as much as I doStay Awesome!Jake"
124,bug,has even been updated since 2013?,"jake post is satire, right?","just had a look at his posting history, if this guy is who he says he is then he is an absolute moron. he has been criticising other people saying they cant afford to buy a game whilst simultaneously using other peoples money that he scammed to buy the game in question. also whining like a little kid about bugs in games making them unplayablei couldnt bear looking any further than his few most recent posts as i was wretching from the hypocrisywhat a piece of scum"
125,bug,#8,"Jul 18, 2013 @ 9:27pm ","Um, I\\\'ve got a glitch: I\\\'ve got a turret that is duplacating itself when I try to pick it up, which wouldn\\\'t bug me that much except it\\\'s in the way of me building and I can\\\'t pick it up! Please fix..."
126,bug,Plzbanme,"Oct 14, 2013 @ 11:39pm ",Almost every feature seen in the trailer is in game. Dig is going to be added early next month if everything goes as planed.(and it is subject to change) It can be fun playing Fort defence and exploring infinite terrain. If you enjoy creating stuff there is creative mode.  Most of the problems you hear about missing features are just people not wanting to read. They watched one video on the game and didn\\\'t bother to read the store page before buying. Updates are slow but not the rate of content being added to the game. The devs don\\\'t waste time by releasing bug fix patchs at this point in the game.(they do fix some bugs with every patch) Their main focus is to get content in right now. Patchs are also about a month a part right now.
